Unit,T24,T30,T50,P15,P30,Ps30,phi,NRf,NRc,BPR,htBleed,w31,w32,RUL
85,642.67,1590.15,1408.48,21.61,553.62,47.31,521.76,2388.07,8131.5,8.4402,394,39.01,23.2769,143
85,642.16,1591.45,1401.9,21.61,554.18,47.5,522.0,2388.09,8124.3,8.4418,393,38.98,23.3411,142
85,642.63,1584.1,1401.53,21.61,553.6,47.46,521.87,2388.13,8128.51,8.4478,392,39.03,23.3067,141
85,642.73,1587.05,1412.91,21.61,554.11,47.54,521.53,2388.07,8129.85,8.4147,392,39.06,23.452,140
85,642.44,1594.21,1407.72,21.61,553.94,47.44,521.53,2388.12,8130.67,8.4278,393,38.85,23.3197,139
85,642.4,1592.68,1408.59,21.61,553.2,47.5,522.08,2388.08,8127.07,8.4445,394,38.97,23.3855,138
85,642.41,1584.81,1408.1,21.61,553.41,47.38,521.42,2388.09,8129.22,8.4348,394,38.95,23.2695,137
85,642.2,1594.58,1406.78,21.61,553.19,47.46,521.77,2388.06,8130.44,8.438,392,38.78,23.2944,136
85,642.42,1586.59,1400.61,21.61,554.76,47.42,521.42,2388.07,8132.14,8.4335,391,38.83,23.3808,135
85,642.2,1597.03,1407.74,21.61,553.74,47.31,521.17,2388.09,8127.52,8.4022,394,38.99,23.1784,134
85,642.76,1589.41,1399.76,21.61,553.76,47.41,520.92,2388.1,8130.26,8.4167,392,38.96,23.2452,133
85,642.64,1590.52,1403.97,21.61,554.13,47.42,522.15,2388.1,8125.99,8.4284,393,38.96,23.3748,132
85,642.69,1584.34,1401.59,21.61,553.25,47.27,521.3,2388.08,8130.18,8.4318,393,38.87,23.1746,131
85,642.86,1587.55,1401.53,21.61,553.61,47.43,522.15,2388.09,8124.96,8.4583,393,38.88,23.3496,130
85,642.41,1581.12,1405.76,21.61,553.85,47.35,522.06,2388.09,8129.41,8.4333,393,39.04,23.3655,129
85,642.13,1592.98,1398.84,21.61,553.83,47.37,521.27,2388.06,8133.4,8.4156,391,38.91,23.2915,128
85,642.85,1581.17,1400.56,21.61,553.36,47.31,521.78,2388.11,8134.73,8.4412,392,38.86,23.4161,127
85,643.08,1591.1,1402.85,21.61,554.16,47.43,521.51,2388.08,8123.89,8.4309,392,39.01,23.3259,126
85,642.18,1592.59,1405.09,21.61,554.55,47.29,521.85,2388.14,8128.6,8.4517,392,38.83,23.3697,125
85,642.72,1579.92,1402.52,21.61,553.56,47.24,521.66,2388.1,8127.92,8.4743,391,38.79,23.3397,124
85,642.63,1592.43,1401.01,21.61,553.7,47.62,521.38,2388.05,8132.23,8.4376,392,38.81,23.2808,123
85,641.81,1591.27,1407.31,21.61,553.54,47.51,521.64,2388.08,8133.49,8.4003,393,39.09,23.3484,122
85,642.52,1587.97,1406.84,21.61,554.14,47.45,522.0,2388.1,8132.37,8.4413,392,38.81,23.3884,121
85,642.74,1587.66,1405.33,21.61,554.18,47.37,522.5,2388.09,8127.72,8.4061,393,38.93,23.2802,120
85,642.66,1586.48,1403.06,21.61,553.16,47.5,521.97,2388.1,8132.49,8.4128,394,38.91,23.2975,119
85,642.54,1587.26,1412.08,21.61,552.89,47.35,521.73,2388.15,8125.93,8.4326,394,38.85,23.363,118
85,642.82,1592.67,1405.49,21.61,554.0,47.45,521.62,2388.11,8126.68,8.443,392,38.86,23.3271,117
85,642.67,1590.62,1410.57,21.61,554.03,47.55,521.34,2388.1,8126.53,8.4418,392,39.03,23.3665,116
85,642.93,1581.63,1402.76,21.61,553.94,47.4,521.69,2388.07,8138.3,8.4576,393,38.85,23.2689,115
85,642.31,1586.88,1412.5,21.61,553.87,47.48,521.6,2388.13,8134.19,8.4119,394,39.13,23.3329,114
85,642.55,1582.42,1402.67,21.61,553.64,47.65,521.47,2388.05,8130.46,8.4527,393,38.84,23.1912,113
85,642.86,1587.6,1410.46,21.61,553.47,47.34,521.68,2388.15,8132.35,8.4623,393,38.69,23.2664,112
85,642.22,1589.93,1411.77,21.61,553.39,47.44,521.4,2388.15,8130.07,8.4172,393,38.81,23.3432,111
85,642.8,1584.81,1412.78,21.61,553.55,47.42,521.71,2388.09,8123.91,8.4328,392,38.87,23.3254,110
85,642.43,1586.15,1406.39,21.61,553.89,47.4,521.64,2388.11,8126.88,8.4362,394,38.73,23.3519,109
85,642.81,1586.53,1405.24,21.61,554.1,47.58,521.42,2388.1,8134.1,8.4267,393,38.89,23.3615,108
85,642.26,1582.11,1401.47,21.61,552.26,47.36,521.56,2388.07,8134.66,8.429,392,38.87,23.3273,107
85,642.08,1588.66,1409.23,21.61,553.88,47.47,521.76,2388.09,8132.88,8.4089,393,38.97,23.3551,106
85,642.83,1592.39,1406.19,21.61,553.68,47.4,521.67,2388.13,8123.44,8.4276,392,38.67,23.4252,105
85,642.69,1588.56,1414.89,21.61,552.39,47.62,522.13,2388.1,8128.97,8.4713,394,38.89,23.25,104
85,642.48,1582.32,1407.92,21.61,553.56,47.63,521.93,2388.07,8128.81,8.4271,391,38.93,23.2639,103
85,642.91,1582.74,1404.08,21.61,553.4,47.58,521.35,2388.14,8133.33,8.4064,392,38.87,23.38,102
85,642.58,1583.6,1403.38,21.61,553.26,47.7,521.43,2388.13,8133.23,8.4214,394,38.9,23.3083,101
85,642.19,1597.43,1407.13,21.61,553.58,47.55,521.82,2388.15,8132.71,8.4204,393,38.8,23.2964,100
85,643.02,1585.05,1410.43,21.61,553.73,47.5,521.54,2388.09,8125.67,8.4139,392,38.85,23.3259,99
85,642.84,1587.94,1405.35,21.61,553.82,47.46,521.49,2388.13,8123.61,8.4304,391,38.86,23.4024,98
85,642.35,1594.29,1406.98,21.61,553.74,47.42,521.68,2388.07,8130.4,8.4706,392,38.87,23.3029,97
85,642.72,1586.52,1403.7,21.61,553.56,47.56,521.4,2388.12,8128.24,8.4463,392,38.96,23.3022,96
85,642.75,1596.04,1409.68,21.61,553.11,47.46,520.89,2388.13,8125.29,8.4477,391,38.74,23.2868,95
85,642.36,1578.67,1405.02,21.61,553.18,47.64,521.96,2388.1,8131.02,8.3745,392,38.89,23.2796,94
85,642.56,1589.13,1409.58,21.61,552.86,47.56,521.75,2388.14,8131.38,8.4385,393,38.87,23.3479,93
85,642.34,1591.16,1399.48,21.61,554.1,47.49,521.17,2388.17,8128.21,8.4338,393,38.76,23.356,92
85,643.07,1591.43,1401.69,21.61,553.28,47.53,521.6,2388.15,8125.56,8.4295,392,38.88,23.2559,91
85,642.63,1596.99,1406.18,21.61,553.27,47.52,521.19,2388.12,8133.93,8.4643,393,38.85,23.3123,90
85,642.59,1600.02,1408.28,21.61,553.42,47.58,521.47,2388.16,8133.56,8.4136,395,38.67,23.3731,89
85,642.84,1590.36,1403.27,21.61,553.31,47.38,521.49,2388.11,8134.2,8.4253,393,38.8,23.3634,88
85,642.93,1591.15,1397.88,21.61,553.33,47.66,521.54,2388.08,8131.38,8.4342,394,39.0,23.2381,87
85,642.52,1585.43,1407.96,21.61,553.58,47.63,521.22,2388.11,8134.68,8.4555,393,38.98,23.1996,86
85,642.92,1587.12,1410.06,21.61,553.39,47.45,521.13,2388.1,8131.46,8.4471,394,38.59,23.2953,85
85,642.51,1597.02,1409.17,21.61,553.19,47.51,521.43,2388.15,8125.58,8.4348,393,38.82,23.2883,84
85,642.56,1590.93,1408.2,21.61,553.14,47.56,521.18,2388.17,8131.57,8.4234,393,38.81,23.2725,83
85,642.63,1587.61,1407.18,21.61,553.78,47.41,521.54,2388.12,8133.34,8.4333,392,38.8,23.3443,82
85,642.78,1588.13,1414.46,21.61,553.08,47.63,521.62,2388.08,8136.95,8.4268,394,38.61,23.351,81
85,642.62,1589.73,1418.74,21.61,553.36,47.46,521.96,2388.17,8132.56,8.4695,393,38.81,23.4624,80
85,642.47,1594.3,1403.84,21.61,553.72,47.66,521.29,2388.16,8129.55,8.4577,393,38.84,23.297,79
85,642.0,1595.15,1410.89,21.61,552.96,47.59,521.42,2388.08,8131.15,8.4347,393,38.86,23.2891,78
85,642.74,1586.38,1407.94,21.61,553.41,47.42,521.41,2388.12,8128.48,8.3903,392,38.94,23.178,77
85,642.99,1584.86,1411.02,21.61,552.93,47.65,520.85,2388.08,8133.69,8.463,394,38.79,23.2487,76
85,642.66,1589.26,1415.26,21.61,553.03,47.53,520.75,2388.12,8133.45,8.4552,393,38.78,23.2645,75
85,642.81,1589.85,1411.23,21.61,553.87,47.52,521.52,2388.11,8132.25,8.4512,394,38.8,23.1966,74
85,642.39,1594.41,1412.62,21.61,553.5,47.51,520.94,2388.08,8131.06,8.4284,392,38.94,23.1792,73
85,642.49,1594.11,1406.09,21.61,552.65,47.49,520.79,2388.1,8125.78,8.4657,394,38.66,23.2875,72
85,642.58,1590.6,1416.04,21.61,552.83,47.65,521.03,2388.17,8128.5,8.4674,392,38.66,23.2665,71
85,643.07,1588.18,1410.84,21.61,552.74,47.58,521.77,2388.08,8128.9,8.4736,394,38.82,23.2192,70
85,642.55,1591.65,1410.29,21.61,553.36,47.58,521.07,2388.15,8135.16,8.467,392,38.76,23.3847,69
85,642.71,1586.63,1405.96,21.61,553.52,47.42,521.14,2388.17,8134.69,8.411,393,38.77,23.2864,68
85,642.9,1592.26,1413.09,21.61,553.36,47.62,521.01,2388.14,8133.32,8.4663,392,38.85,23.1731,67
85,642.99,1588.02,1415.86,21.61,553.21,47.64,521.37,2388.2,8126.6,8.4693,394,38.75,23.3959,66
85,642.67,1590.84,1415.71,21.61,552.25,47.59,521.33,2388.13,8133.25,8.4464,394,38.85,23.369,65
85,642.6,1591.6,1413.87,21.61,553.54,47.74,521.56,2388.11,8129.59,8.4535,393,38.53,23.2835,64
85,642.73,1588.86,1411.02,21.61,552.62,47.6,521.11,2388.13,8132.59,8.4699,393,38.75,23.348,63
85,642.48,1582.8,1410.98,21.61,553.47,47.56,520.84,2388.11,8128.59,8.4621,394,38.72,23.3288,62
85,642.62,1596.08,1407.35,21.61,552.84,47.64,520.94,2388.16,8134.11,8.4416,395,38.89,23.2047,61
85,642.78,1598.95,1412.49,21.61,553.16,47.75,521.26,2388.11,8126.82,8.4222,393,38.77,23.314,60
85,642.86,1588.62,1413.53,21.61,552.6,47.52,521.38,2388.18,8127.39,8.4332,394,38.94,23.2598,59
85,642.73,1593.66,1414.7,21.61,552.92,47.78,521.05,2388.14,8129.4,8.46,393,38.78,23.2158,58
85,643.16,1589.06,1417.53,21.61,552.98,47.6,521.13,2388.16,8126.72,8.4472,393,38.86,23.2057,57
85,642.93,1589.54,1405.27,21.61,553.31,47.63,521.49,2388.15,8133.05,8.4804,395,38.83,23.2875,56
85,642.94,1585.82,1419.04,21.61,553.03,47.71,520.91,2388.13,8133.92,8.461,393,38.72,23.2633,55
85,642.91,1595.81,1412.86,21.61,552.58,47.98,521.13,2388.14,8129.35,8.4845,393,38.78,23.1533,54
85,642.82,1597.07,1406.59,21.61,552.65,47.76,521.16,2388.11,8131.89,8.4415,393,38.87,23.3691,53
85,642.74,1592.28,1415.14,21.61,553.27,47.63,520.68,2388.17,8130.54,8.4599,395,38.66,23.3203,52
85,642.8,1590.67,1415.8,21.61,553.05,47.45,520.9,2388.14,8124.58,8.4586,392,38.75,23.2978,51
85,642.77,1590.16,1415.5,21.61,552.66,47.73,520.89,2388.15,8131.14,8.4512,393,38.84,23.2292,50
85,642.45,1589.38,1414.03,21.61,553.19,47.49,521.66,2388.15,8128.31,8.4703,394,38.81,23.2242,49
85,642.56,1593.74,1414.74,21.61,552.75,47.62,521.08,2388.19,8129.98,8.4716,393,38.73,23.1505,48
85,642.83,1594.54,1416.22,21.61,553.22,47.75,520.48,2388.16,8131.65,8.4434,393,38.69,23.2326,47
85,642.56,1589.95,1414.78,21.61,552.74,47.62,520.81,2388.15,8130.07,8.457,393,38.6,23.2029,46
85,642.99,1599.37,1406.55,21.61,552.25,47.69,520.89,2388.19,8128.17,8.449,393,38.8,23.3025,45
85,642.62,1587.55,1416.24,21.61,553.19,47.64,521.08,2388.16,8129.67,8.4681,393,38.7,23.2567,44
85,643.1,1589.98,1414.98,21.61,553.35,47.65,520.77,2388.16,8127.82,8.4544,394,38.77,23.2346,43
85,643.05,1593.06,1418.23,21.61,552.89,47.64,520.48,2388.16,8133.69,8.4593,394,38.71,23.2775,42
85,642.84,1589.75,1415.85,21.61,553.02,47.59,521.0,2388.17,8136.15,8.4405,395,38.69,23.1636,41
85,642.98,1595.08,1413.16,21.61,552.69,47.97,521.0,2388.19,8134.82,8.4933,395,38.81,23.0943,40
85,643.27,1597.14,1417.62,21.61,552.22,47.74,520.82,2388.17,8126.27,8.464,394,38.66,23.2292,39
85,642.84,1599.33,1418.69,21.61,553.14,47.82,520.78,2388.22,8132.0,8.4465,396,38.74,23.2197,38
85,643.1,1596.68,1416.15,21.61,552.77,47.68,520.72,2388.2,8132.93,8.4841,394,38.83,23.1524,37
85,643.63,1595.65,1419.63,21.61,552.24,47.77,520.88,2388.17,8128.07,8.4892,392,38.69,23.2134,36
85,643.21,1593.73,1416.61,21.61,552.57,47.88,520.35,2388.17,8128.17,8.444,396,38.83,23.2369,35
85,642.43,1598.05,1410.2,21.61,552.09,47.9,520.38,2388.21,8131.78,8.4625,395,38.62,23.2579,34
85,642.44,1590.34,1415.3,21.61,551.94,47.94,520.42,2388.21,8131.99,8.4614,395,38.69,23.1336,33
85,642.8,1588.51,1413.48,21.61,552.78,47.73,521.06,2388.17,8130.03,8.4319,395,38.6,23.2906,32
85,642.85,1593.68,1410.03,21.61,552.67,47.72,520.52,2388.19,8133.19,8.4758,395,38.59,23.2562,31
85,643.18,1596.09,1412.39,21.61,552.71,47.77,519.73,2388.17,8126.59,8.4769,397,38.64,23.1704,30
85,643.04,1596.61,1419.17,21.61,552.62,47.76,520.74,2388.27,8135.72,8.464,393,38.72,23.2196,29
85,643.44,1595.24,1411.77,21.61,552.04,47.84,520.01,2388.17,8127.44,8.4973,395,38.54,23.1647,28
85,642.96,1587.66,1423.21,21.61,553.17,47.89,520.54,2388.21,8132.61,8.5174,394,38.52,23.1855,27
85,643.09,1595.75,1418.08,21.61,552.06,47.99,520.28,2388.17,8134.07,8.4755,395,38.57,23.1884,26
85,643.54,1596.76,1420.38,21.61,551.13,47.86,520.51,2388.21,8130.76,8.4576,394,38.65,23.2047,25
85,642.91,1594.25,1423.33,21.61,552.33,47.77,520.88,2388.21,8128.0,8.4645,396,38.66,23.2233,24
85,643.72,1602.42,1419.58,21.61,552.09,47.8,520.39,2388.18,8127.75,8.4798,393,38.54,23.3028,23
85,643.4,1595.43,1419.23,21.61,552.47,47.87,520.13,2388.15,8130.82,8.4321,394,38.76,23.1859,22
85,643.16,1592.47,1418.52,21.61,552.06,48.06,520.2,2388.21,8128.63,8.4792,394,38.53,23.0996,21
85,643.53,1598.6,1420.12,21.61,552.09,47.78,520.04,2388.23,8129.96,8.4593,395,38.63,23.0746,20
85,644.0,1594.95,1418.24,21.61,552.42,48.0,520.37,2388.18,8133.28,8.4908,396,38.64,23.2287,19
85,642.96,1604.75,1422.63,21.61,551.59,47.81,519.9,2388.19,8131.32,8.4686,392,38.59,23.1941,18
85,642.85,1597.2,1421.75,21.61,552.27,47.9,520.37,2388.22,8131.67,8.4732,395,38.64,23.1862,17
85,643.44,1597.6,1419.92,21.61,551.46,48.05,519.97,2388.24,8134.38,8.4852,395,38.51,23.0902,16
85,643.29,1600.69,1423.19,21.61,551.96,48.05,520.29,2388.19,8132.57,8.5235,395,38.8,23.1496,15
85,643.04,1600.66,1415.58,21.61,552.07,48.03,520.28,2388.29,8128.41,8.52,395,38.36,23.0904,14
85,643.38,1602.32,1426.56,21.61,551.8,48.05,520.19,2388.25,8125.05,8.5347,397,38.5,23.0986,13
85,643.54,1589.61,1420.49,21.61,551.33,48.03,520.34,2388.23,8122.34,8.461,396,38.42,23.1604,12
85,643.61,1600.52,1423.15,21.61,551.46,47.85,519.95,2388.23,8126.54,8.4922,395,38.55,23.1178,11
85,643.26,1596.33,1423.46,21.61,552.14,48.08,519.99,2388.24,8124.63,8.5374,396,38.43,23.1447,10
85,643.18,1595.08,1425.33,21.61,551.52,48.06,520.09,2388.26,8127.98,8.5197,397,38.52,23.0636,9
85,643.07,1602.45,1417.81,21.61,551.45,48.08,520.24,2388.2,8128.59,8.4889,396,38.56,23.1143,8
85,643.54,1600.93,1426.82,21.61,551.32,47.86,520.07,2388.26,8131.24,8.5189,395,38.65,23.0663,7
85,643.71,1596.88,1427.47,21.61,551.3,48.04,519.94,2388.24,8129.09,8.5229,396,38.43,23.0905,6
85,643.53,1593.83,1433.5,21.61,552.34,48.11,520.09,2388.28,8126.63,8.5011,396,38.5,23.1061,5
85,643.02,1604.28,1422.37,21.61,551.05,48.14,519.52,2388.24,8135.45,8.5141,396,38.51,23.0506,4
85,643.47,1596.5,1430.94,21.61,551.51,48.07,520.19,2388.27,8130.32,8.505,396,38.46,23.0618,3
85,643.7,1598.59,1430.96,21.61,551.29,48.16,519.71,2388.28,8122.78,8.5387,396,38.49,23.0475,2
85,644.02,1597.34,1430.78,21.61,551.02,48.35,518.83,2388.29,8127.76,8.5517,397,38.42,23.1251,1
85,643.64,1603.1,1434.88,21.61,551.23,48.17,519.61,2388.3,8124.14,8.4977,396,38.61,22.9752,0
86,643.06,1593.71,1408.42,21.61,554.35,47.35,522.38,2388.09,8136.32,8.4239,392,38.82,23.4096,277
86,642.41,1602.39,1407.07,21.6,553.84,47.51,521.68,2388.09,8138.02,8.4522,393,38.97,23.3046,276
86,642.79,1583.74,1407.67,21.61,554.17,47.5,521.84,2388.11,8140.18,8.4097,392,38.89,23.3123,275
86,642.28,1587.97,1399.32,21.61,553.85,47.29,522.14,2388.02,8144.68,8.4076,391,38.82,23.2605,274
86,642.5,1589.78,1407.85,21.61,553.33,47.51,521.82,2388.11,8143.84,8.4116,391,39.12,23.4223,273
86,643.16,1591.03,1407.62,21.61,554.07,47.69,521.69,2388.07,8144.5,8.4499,393,38.81,23.2583,272
86,642.35,1585.02,1403.66,21.61,553.83,47.32,521.54,2388.05,8138.75,8.4671,392,38.97,23.3339,271
86,643.01,1582.3,1409.89,21.61,554.11,47.31,521.92,2388.01,8137.93,8.4597,392,39.1,23.3448,270
86,642.29,1586.49,1401.55,21.61,553.56,47.56,521.72,2388.13,8140.46,8.3998,393,39.05,23.4663,269
86,642.62,1587.37,1401.4,21.61,554.32,47.49,521.92,2388.03,8137.36,8.4148,394,38.79,23.3423,268
86,642.76,1590.64,1398.88,21.61,554.1,47.31,521.54,2388.05,8143.3,8.4034,393,38.86,23.2945,267
86,642.41,1589.18,1404.37,21.61,554.05,47.28,521.35,2388.1,8140.45,8.4069,392,38.89,23.492,266
86,642.56,1590.84,1403.51,21.61,554.06,47.39,521.44,2388.1,8135.93,8.4416,393,39.02,23.3551,265
86,642.43,1582.7,1411.21,21.61,553.68,47.28,521.9,2388.06,8138.81,8.4378,392,38.64,23.3873,264
86,642.56,1584.94,1406.71,21.61,553.13,47.54,522.25,2388.04,8145.74,8.4243,393,39.0,23.2888,263
86,642.73,1590.43,1399.81,21.61,554.21,47.46,522.11,2388.06,8140.14,8.3922,391,38.85,23.2716,262
86,642.68,1587.61,1400.08,21.61,553.3,47.44,521.54,2388.06,8145.05,8.3858,392,38.77,23.2346,261
86,642.65,1596.39,1397.51,21.61,553.27,47.53,521.84,2388.06,8138.91,8.4062,393,38.84,23.3539,260
86,642.39,1583.43,1404.43,21.61,553.24,47.51,521.61,2388.05,8140.3,8.4605,391,38.74,23.3869,259
86,642.71,1589.02,1407.81,21.61,553.26,47.22,521.36,2388.04,8139.62,8.426,393,38.9,23.4574,258
86,643.02,1583.21,1399.7,21.61,554.61,47.37,521.74,2388.06,8138.61,8.4285,393,38.9,23.4391,257
86,642.56,1585.53,1401.87,21.61,553.61,47.53,521.61,2388.06,8141.27,8.4699,392,38.79,23.3393,256
86,642.26,1595.97,1401.04,21.61,553.94,47.38,522.11,2388.08,8144.81,8.4147,393,38.95,23.3704,255
86,642.74,1592.33,1402.5,21.61,553.89,47.47,521.5,2388.09,8139.85,8.4285,394,38.92,23.3893,254
86,642.81,1592.84,1400.92,21.61,553.59,47.24,521.65,2388.1,8141.78,8.459,394,39.07,23.3068,253
86,642.4,1586.33,1408.56,21.61,553.76,47.77,521.84,2388.05,8141.56,8.4046,392,38.8,23.2964,252
86,642.51,1587.01,1409.87,21.61,553.62,47.46,522.3,2388.11,8137.69,8.4124,392,38.98,23.2926,251
86,641.94,1589.52,1408.34,21.61,553.95,47.46,522.02,2388.06,8139.46,8.4331,392,39.15,23.3394,250
86,642.99,1586.9,1413.44,21.61,554.08,47.41,521.92,2388.08,8143.55,8.4327,392,38.84,23.3209,249
86,642.19,1590.91,1401.92,21.61,553.48,47.25,522.01,2388.14,8136.44,8.4658,393,38.92,23.3552,248
86,642.71,1593.2,1405.33,21.61,553.02,47.4,521.94,2388.06,8140.02,8.4428,392,38.84,23.3273,247
86,642.38,1590.33,1399.02,21.61,553.06,47.37,522.43,2388.06,8140.01,8.3746,393,38.95,23.2961,246
86,642.37,1582.81,1404.7,21.61,553.5,47.3,522.28,2388.05,8136.97,8.4234,394,38.86,23.3052,245
86,642.72,1585.37,1398.87,21.61,554.22,47.35,522.02,2388.09,8141.16,8.4139,393,38.99,23.4016,244
86,642.38,1589.25,1402.49,21.61,553.85,47.44,521.78,2388.02,8143.41,8.4305,393,38.9,23.4274,243
86,642.8,1593.92,1411.38,21.61,552.87,47.24,521.82,2388.13,8139.52,8.3918,392,38.98,23.3293,242
86,641.84,1586.45,1412.6,21.61,554.63,47.48,521.43,2388.01,8141.77,8.411,393,38.84,23.2635,241
86,642.48,1591.15,1399.96,21.61,553.88,47.48,522.62,2388.03,8139.45,8.4212,393,38.91,23.2918,240
86,642.33,1597.22,1405.4,21.61,553.16,47.35,521.63,2388.09,8141.09,8.4119,392,38.65,23.3067,239
86,642.9,1590.45,1404.15,21.61,553.72,47.31,521.42,2388.06,8143.06,8.4267,393,39.06,23.3221,238
86,642.69,1588.28,1406.4,21.61,553.84,47.29,522.21,2388.07,8136.62,8.435,393,38.83,23.3331,237
86,642.23,1590.17,1403.82,21.61,552.93,47.41,521.86,2388.07,8141.18,8.3925,394,38.8,23.3455,236
86,642.74,1587.99,1408.55,21.61,553.81,47.51,521.7,2388.05,8143.03,8.4002,390,38.54,23.2264,235
86,642.62,1584.55,1403.1,21.61,553.73,47.32,521.87,2388.04,8141.24,8.4275,393,38.86,23.3656,234
86,641.97,1587.81,1410.07,21.61,553.88,47.24,521.77,2388.13,8141.1,8.4045,394,38.95,23.3431,233
86,642.24,1584.39,1406.04,21.61,553.73,47.55,521.01,2388.03,8140.32,8.4153,391,38.94,23.2591,232
86,642.65,1590.59,1409.34,21.61,553.87,47.51,521.28,2388.14,8138.32,8.4191,392,38.92,23.3412,231
86,643.06,1590.42,1401.64,21.61,553.49,47.47,521.67,2388.01,8135.08,8.4249,392,39.01,23.3079,230
86,642.29,1591.79,1406.5,21.61,553.44,47.52,521.9,2388.06,8137.07,8.428,392,38.79,23.4014,229
86,642.26,1589.55,1403.81,21.61,553.41,47.5,522.32,2388.09,8136.89,8.4269,392,38.89,23.4079,228
86,642.66,1583.73,1399.45,21.61,553.64,47.43,522.04,2388.05,8139.15,8.3968,392,38.85,23.2895,227
86,642.46,1589.21,1406.82,21.61,553.61,47.21,522.09,2388.08,8143.57,8.4385,392,38.96,23.3175,226
86,642.75,1590.01,1404.72,21.61,554.33,47.54,521.62,2388.03,8144.34,8.4339,392,38.76,23.3214,225
86,643.09,1592.38,1397.15,21.61,553.34,47.51,521.43,2388.06,8140.01,8.4228,392,38.93,23.2877,224
86,642.37,1587.23,1409.0,21.61,553.82,47.52,522.12,2388.05,8135.96,8.4419,392,39.01,23.3417,223
86,642.62,1590.77,1401.06,21.61,553.52,47.45,521.73,2388.07,8142.87,8.4179,393,38.84,23.3069,222
86,642.22,1588.04,1398.71,21.61,554.36,47.52,521.87,2388.07,8139.19,8.4195,394,38.79,23.301,221
86,641.93,1588.93,1402.77,21.61,553.6,47.27,521.39,2388.08,8137.01,8.4435,393,39.01,23.2937,220
86,642.73,1592.78,1408.69,21.61,553.89,47.31,521.83,2388.03,8145.16,8.4109,392,38.95,23.3711,219
86,642.64,1586.12,1407.02,21.61,553.17,47.31,521.54,2388.11,8142.29,8.4456,391,38.98,23.3207,218
86,642.07,1589.33,1401.75,21.61,553.91,47.38,521.56,2388.09,8141.87,8.3956,393,38.68,23.2754,217
86,642.66,1585.04,1405.16,21.61,553.74,47.48,522.25,2388.07,8140.95,8.4351,393,38.91,23.3764,216
86,642.13,1591.25,1401.09,21.61,553.55,47.56,521.55,2388.11,8133.97,8.4164,393,38.89,23.2838,215
86,642.56,1596.0,1399.72,21.61,553.67,47.53,521.58,2388.05,8143.58,8.4072,392,39.05,23.4364,214
86,642.28,1585.13,1404.89,21.61,553.72,47.33,522.06,2388.07,8142.03,8.4086,392,38.84,23.3796,213
86,643.13,1595.27,1407.88,21.61,554.08,47.6,521.82,2388.12,8142.3,8.433,392,38.74,23.2911,212
86,642.67,1590.19,1409.63,21.61,553.56,47.41,521.92,2388.04,8141.19,8.4364,392,38.86,23.2945,211
86,642.63,1581.87,1403.02,21.61,553.87,47.46,521.62,2388.08,8144.37,8.4289,394,38.98,23.3159,210
86,642.67,1591.71,1404.8,21.61,554.16,47.49,521.65,2388.06,8140.24,8.45,394,38.74,23.3049,209
86,642.78,1593.82,1399.66,21.61,554.02,47.47,521.45,2388.08,8142.92,8.4215,392,39.0,23.283,208
86,642.86,1587.04,1408.77,21.61,553.08,47.58,521.46,2388.05,8144.64,8.4087,393,38.73,23.3467,207
86,642.17,1585.11,1408.97,21.61,554.08,47.45,521.69,2388.09,8144.02,8.4225,393,38.85,23.314,206
86,642.57,1590.24,1403.74,21.61,553.91,47.41,521.8,2388.07,8140.86,8.3992,391,38.93,23.34,205
86,642.82,1584.66,1399.68,21.61,552.95,47.5,521.49,2388.09,8136.9,8.4175,394,38.98,23.3142,204
86,642.86,1589.88,1408.74,21.61,553.55,47.34,521.83,2387.98,8146.8,8.4516,393,38.88,23.2704,203
86,642.63,1584.85,1405.48,21.61,553.53,47.49,522.42,2388.06,8140.06,8.4123,394,38.92,23.3805,202
86,642.42,1584.13,1403.84,21.61,553.75,47.46,521.25,2388.06,8145.02,8.441,392,38.82,23.4621,201
86,642.65,1596.66,1409.85,21.61,553.84,47.46,522.01,2388.04,8140.22,8.4709,393,38.83,23.3243,200
86,641.79,1590.86,1401.95,21.61,553.22,47.4,521.74,2388.01,8140.79,8.4348,393,38.76,23.3842,199
86,642.87,1594.69,1410.8,21.61,553.73,47.6,521.73,2388.04,8138.73,8.4576,394,38.97,23.2501,198
86,642.3,1592.74,1400.43,21.61,552.9,47.33,521.67,2388.0,8141.66,8.4107,390,38.93,23.3784,197
86,642.23,1588.83,1400.16,21.61,553.55,47.42,522.0,2388.13,8143.35,8.4267,392,38.77,23.3774,196
86,642.92,1587.5,1414.48,21.61,553.99,47.54,521.81,2388.06,8140.18,8.4421,392,38.98,23.327,195
86,642.87,1586.72,1403.45,21.61,553.69,47.43,521.9,2388.02,8143.37,8.4201,391,38.87,23.3857,194
86,642.41,1586.38,1403.68,21.61,553.32,47.57,521.83,2388.08,8136.49,8.4654,393,38.86,23.3554,193
86,642.29,1589.79,1403.57,21.61,553.81,47.49,521.97,2388.09,8133.54,8.3744,393,38.93,23.309,192
86,642.84,1587.57,1406.25,21.61,553.44,47.3,521.68,2388.07,8136.61,8.4429,393,38.81,23.2373,191
86,642.3,1583.97,1405.39,21.61,553.41,47.6,521.89,2388.1,8139.92,8.4655,394,38.78,23.3478,190
86,642.33,1592.81,1401.04,21.61,554.22,47.51,521.62,2388.11,8141.03,8.4557,393,38.94,23.3575,189
